Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Avg Temp,Avg Temp Flag
Bottineau,48.821,-100.76,1479,2021,4,3,46.633,
Bottineau,48.821,-100.76,1479,2021,4,4,43.673,
Bottineau,48.821,-100.76,1479,2021,4,5,41.038,
Bottineau,48.821,-100.76,1479,2021,4,6,36.716,
Bottineau,48.821,-100.76,1479,2021,4,7,41.736,
Bottineau,48.821,-100.76,1479,2021,4,8,45.509,
Bottineau,48.821,-100.76,1479,2021,4,9,37.083,
Bottineau,48.821,-100.76,1479,2021,4,10,39.407,
Bottineau,48.821,-100.76,1479,2021,4,11,41.034,
Bottineau,48.821,-100.76,1479,2021,4,12,27.998,
Bottineau,48.821,-100.76,1479,2021,4,13,23.054,
Bottineau,48.821,-100.76,1479,2021,4,14,26.436,
Bottineau,48.821,-100.76,1479,2021,4,15,35.267,
Bottineau,48.821,-100.76,1479,2021,4,16,36.738,
Bottineau,48.821,-100.76,1479,2021,4,17,40.405,
Bowbells,48.817,-102.239,1959,2021,3,19,45.407,
Bowbells,48.817,-102.239,1959,2021,3,20,45.816,
Bowbells,48.817,-102.239,1959,2021,3,21,34.859,
Bowbells,48.817,-102.239,1959,2021,3,22,34.304,
Bowbells,48.817,-102.239,1959,2021,3,23,33.58,
Bowbells,48.817,-102.239,1959,2021,3,24,32.301,
Bowbells,48.817,-102.239,1959,2021,3,25,41.007,
Bowbells,48.817,-102.239,1959,2021,3,26,33.715,
Bowbells,48.817,-102.239,1959,2021,3,27,29.876,
Bowbells,48.817,-102.239,1959,2021,3,28,37.823,
Bowbells,48.817,-102.239,1959,2021,3,29,34.848,
Bowbells,48.817,-102.239,1959,2021,3,30,13.62,
Bowbells,48.817,-102.239,1959,2021,3,31,18.828,
Bowbells,48.817,-102.239,1959,2021,4,1,44.979,
Bowbells,48.817,-102.239,1959,2021,4,2,47.292,
Bowbells,48.817,-102.239,1959,2021,4,3,49.247,
Bowbells,48.817,-102.239,1959,2021,4,4,43.284,
Bowbells,48.817,-102.239,1959,2021,4,5,40.653,
Bowbells,48.817,-102.239,1959,2021,4,6,40.27,
Bowbells,48.817,-102.239,1959,2021,4,7,46.014,
Bowbells,48.817,-102.239,1959,2021,4,8,44.852,
Bowbells,48.817,-102.239,1959,2021,4,9,39.343,
Bowbells,48.817,-102.239,1959,2021,4,10,46.699,
Bowbells,48.817,-102.239,1959,2021,4,11,37.994,
Bowbells,48.817,-102.239,1959,2021,4,12,26.491,
Bowbells,48.817,-102.239,1959,2021,4,13,22.039,
Bowbells,48.817,-102.239,1959,2021,4,14,24.396,
Bowbells,48.817,-102.239,1959,2021,4,15,30.526,
Bowbells,48.817,-102.239,1959,2021,4,16,36.844,
Bowbells,48.817,-102.239,1959,2021,4,17,41.189,
Bowman,46.19969,-103.47305,3032,2021,3,19,40.469,
Bowman,46.19969,-103.47305,3032,2021,3,20,44.658,
Bowman,46.19969,-103.47305,3032,2021,3,21,38.02,
Bowman,46.19969,-103.47305,3032,2021,3,22,35.141,
Bowman,46.19969,-103.47305,3032,2021,3,23,39.053,
Bowman,46.19969,-103.47305,3032,2021,3,24,37.927,
Bowman,46.19969,-103.47305,3032,2021,3,25,37.946,
Bowman,46.19969,-103.47305,3032,2021,3,26,35.201,
Bowman,46.19969,-103.47305,3032,2021,3,27,31.734,
Bowman,46.19969,-103.47305,3032,2021,3,28,40.946,
Bowman,46.19969,-103.47305,3032,2021,3,29,37.164,
Bowman,46.19969,-103.47305,3032,2021,3,30,18.06,
Bowman,46.19969,-103.47305,3032,2021,3,31,26.627,
Bowman,46.19969,-103.47305,3032,2021,4,1,41.477,
Bowman,46.19969,-103.47305,3032,2021,4,2,48.909,
Bowman,46.19969,-103.47305,3032,2021,4,3,51.865,
Bowman,46.19969,-103.47305,3032,2021,4,4,55.629,
Bowman,46.19969,-103.47305,3032,2021,4,5,45.413,
Bowman,46.19969,-103.47305,3032,2021,4,6,40.064,
Bowman,46.19969,-103.47305,3032,2021,4,7,43.823,
Bowman,46.19969,-103.47305,3032,2021,4,8,47.856,
Bowman,46.19969,-103.47305,3032,2021,4,9,37.474,
Bowman,46.19969,-103.47305,3032,2021,4,10,43.418,
Bowman,46.19969,-103.47305,3032,2021,4,11,35.192,
Bowman,46.19969,-103.47305,3032,2021,4,12,27.532,
Bowman,46.19969,-103.47305,3032,2021,4,13,24.818,
Bowman,46.19969,-103.47305,3032,2021,4,14,27.826,
Bowman,46.19969,-103.47305,3032,2021,4,15,30.409,
Bowman,46.19969,-103.47305,3032,2021,4,16,33.225,
Bowman,46.19969,-103.47305,3032,2021,4,17,37.354,
Brampton,45.984106,-97.82076,1319,2021,3,19,39.297,
Brampton,45.984106,-97.82076,1319,2021,3,20,52.627,
Brampton,45.984106,-97.82076,1319,2021,3,21,43.126,
Brampton,45.984106,-97.82076,1319,2021,3,22,39.691,
Brampton,45.984106,-97.82076,1319,2021,3,23,41.713,
Brampton,45.984106,-97.82076,1319,2021,3,24,35.774,
Brampton,45.984106,-97.82076,1319,2021,3,25,37.502,
Brampton,45.984106,-97.82076,1319,2021,3,26,39.948,
Brampton,45.984106,-97.82076,1319,2021,3,27,34.508,
Brampton,45.984106,-97.82076,1319,2021,3,28,34.97,
Brampton,45.984106,-97.82076,1319,2021,3,29,52.083,
Brampton,45.984106,-97.82076,1319,2021,3,30,27.309,
Brampton,45.984106,-97.82076,1319,2021,3,31,24.74,
Brampton,45.984106,-97.82076,1319,2021,4,1,36.005,
Brampton,45.984106,-97.82076,1319,2021,4,2,53.49,
Brampton,45.984106,-97.82076,1319,2021,4,3,49.308,
Brampton,45.984106,-97.82076,1319,2021,4,4,51.471,
Brampton,45.984106,-97.82076,1319,2021,4,5,53.397,
Brampton,45.984106,-97.82076,1319,2021,4,6,42.314,
Brampton,45.984106,-97.82076,1319,2021,4,7,41.418,
Brampton,45.984106,-97.82076,1319,2021,4,8,42.319,
Brampton,45.984106,-97.82076,1319,2021,4,9,44.907,
Brampton,45.984106,-97.82076,1319,2021,4,10,43.016,
Brampton,45.984106,-97.82076,1319,2021,4,11,43.419,
Brampton,45.984106,-97.82076,1319,2021,4,12,34.298,
Brampton,45.984106,-97.82076,1319,2021,4,13,26.938,
Brampton,45.984106,-97.82076,1319,2021,4,14,32.575,
Brampton,45.984106,-97.82076,1319,2021,4,15,35.431,
Brampton,45.984106,-97.82076,1319,2021,4,16,41.941,
Brampton,45.984106,-97.82076,1319,2021,4,17,43.783,
Brorson,47.782,-104.248,2268,2021,3,19,46.163,
Brorson,47.782,-104.248,2268,2021,3,20,47.208,
Brorson,47.782,-104.248,2268,2021,3,21,39.361,
Brorson,47.782,-104.248,2268,2021,3,22,39.531,
Brorson,47.782,-104.248,2268,2021,3,23,39.085,
Brorson,47.782,-104.248,2268,2021,3,24,35.49,
Brorson,47.782,-104.248,2268,2021,3,25,42.951,
Brorson,47.782,-104.248,2268,2021,3,26,37.68,
Brorson,47.782,-104.248,2268,2021,3,27,31.992,
Brorson,47.782,-104.248,2268,2021,3,28,45.426,
Brorson,47.782,-104.248,2268,2021,3,29,37.551,
Brorson,47.782,-104.248,2268,2021,3,30,20.424,
Brorson,47.782,-104.248,2268,2021,3,31,27.932,
Brorson,47.782,-104.248,2268,2021,4,1,46.722,
Brorson,47.782,-104.248,2268,2021,4,2,53.759,
Brorson,47.782,-104.248,2268,2021,4,3,56.055,
Brorson,47.782,-104.248,2268,2021,4,4,53.378,
Brorson,47.782,-104.248,2268,2021,4,5,47.307,
Brorson,47.782,-104.248,2268,2021,4,6,44.535,
Brorson,47.782,-104.248,2268,2021,4,7,45.91,
Brorson,47.782,-104.248,2268,2021,4,8,51.592,
Brorson,47.782,-104.248,2268,2021,4,9,43.248,
Brorson,47.782,-104.248,2268,2021,4,10,49.257,
Brorson,47.782,-104.248,2268,2021,4,11,37.261,
Brorson,47.782,-104.248,2268,2021,4,12,28.351,
Brorson,47.782,-104.248,2268,2021,4,13,24.895,
Brorson,47.782,-104.248,2268,2021,4,14,25.016,
Brorson,47.782,-104.248,2268,2021,4,15,33.263,
Brorson,47.782,-104.248,2268,2021,4,16,42.422,
Brorson,47.782,-104.248,2268,2021,4,17,44.261,
Campbell,46.064932,-96.370165,1005,2021,3,19,39.459,
Campbell,46.064932,-96.370165,1005,2021,3,20,47.719,
Campbell,46.064932,-96.370165,1005,2021,3,21,43.364,
Campbell,46.064932,-96.370165,1005,2021,3,22,39.968,
Campbell,46.064932,-96.370165,1005,2021,3,23,40.17,
Campbell,46.064932,-96.370165,1005,2021,3,24,36.732,
Campbell,46.064932,-96.370165,1005,2021,3,25,38.621,
Campbell,46.064932,-96.370165,1005,2021,3,26,35.487,
Campbell,46.064932,-96.370165,1005,2021,3,27,36.737,
Campbell,46.064932,-96.370165,1005,2021,3,28,35.247,
Campbell,46.064932,-96.370165,1005,2021,3,29,54.937,
Campbell,46.064932,-96.370165,1005,2021,3,30,29.766,
Campbell,46.064932,-96.370165,1005,2021,3,31,24.941,
Campbell,46.064932,-96.370165,1005,2021,4,1,32.225,
Campbell,46.064932,-96.370165,1005,2021,4,2,51.4,
Campbell,46.064932,-96.370165,1005,2021,4,3,49.347,
Campbell,46.064932,-96.370165,1005,2021,4,4,52.25,
Campbell,46.064932,-96.370165,1005,2021,4,5,56.152,
Campbell,46.064932,-96.370165,1005,2021,4,6,45.381,
Campbell,46.064932,-96.370165,1005,2021,4,7,44.728,
Campbell,46.064932,-96.370165,1005,2021,4,8,43.739,
Campbell,46.064932,-96.370165,1005,2021,4,9,43.186,
Campbell,46.064932,-96.370165,1005,2021,4,10,43.196,
Campbell,46.064932,-96.370165,1005,2021,4,11,43.639,
Campbell,46.064932,-96.370165,1005,2021,4,12,36.103,
Campbell,46.064932,-96.370165,1005,2021,4,13,27.68,
Campbell,46.064932,-96.370165,1005,2021,4,14,31.497,
Campbell,46.064932,-96.370165,1005,2021,4,15,35.893,
Campbell,46.064932,-96.370165,1005,2021,4,16,42.856,
Campbell,46.064932,-96.370165,1005,2021,4,17,45.003,
Cando,48.471903,-99.166057,1485,2021,3,19,40.564,
Cando,48.471903,-99.166057,1485,2021,3,20,44.357,
Cando,48.471903,-99.166057,1485,2021,3,21,42.394,
Cando,48.471903,-99.166057,1485,2021,3,22,32.126,
Cando,48.471903,-99.166057,1485,2021,3,23,34.033,
Cando,48.471903,-99.166057,1485,2021,3,24,27.947,
Cando,48.471903,-99.166057,1485,2021,3,25,34.7,
Cando,48.471903,-99.166057,1485,2021,3,26,34.786,
Cando,48.471903,-99.166057,1485,2021,3,27,28.027,
Cando,48.471903,-99.166057,1485,2021,3,28,30.542,
Cando,48.471903,-99.166057,1485,2021,3,29,42.677,
Cando,48.471903,-99.166057,1485,2021,3,30,20.06,
Cando,48.471903,-99.166057,1485,2021,3,31,19.083,
Cando,48.471903,-99.166057,1485,2021,4,1,39.236,
Cando,48.471903,-99.166057,1485,2021,4,2,47.386,
